"text","text_en","cmp_code","eu_code"
"At the same time the Coalition has wasted precious public money on contractors, consultants and labour hire firms for work that could have been done more effectively and cost-efficiently by public servants.",NA,"303",NA
"The Coalition’s approach to the APS has significantly weakened the service as an institution and as a deliverer of services to the public.",NA,"303",NA
"Without a change in government these failed policies will continue and will have long lasting impacts for everyday Australians.",NA,"303",NA
"Labor’s approach to the APS",NA,"H",NA
"Labor believes the APS has a crucial role to play in serving our community and helping to shape the future of our nation.",NA,"303",NA
"Labor recognises the unique and essential role of the APS in designing and delivering services for the public good",NA,"303",NA
"and in developing policy solutions to the challenges the nation faces both now and into the future.",NA,"303",NA
"Labor is committed to building a stronger public service that delivers better outcomes for the community,",NA,"303",NA
"delivers frank and fearless advice to Government,",NA,"303",NA
"acts as a model employer,",NA,"701",NA
"and contributes to building a fairer and more inclusive Australia.",NA,"503",NA
"Labor recognises that the APS should show active leadership in addressing systemic inequality",NA,"503",NA
"and will take steps to increase the proportions of First Nations peoples in the APS",NA,"607.3",NA
"and to address the gender pay gap.",NA,"503",NA
"Labor will work constructively with the public service and unions to re-build an effective public sector with fair and equitable conditions of employment and job security, where the Commonwealth acts as a model employer,",NA,"701",NA
"and restores the ability of workers to genuinely bargain, consistent with Labor’s Plan for Secure Australian Jobs.",NA,"701",NA
"Labor’s policies will improve efficiency in the APS,",NA,"303",NA
"end the years of wasteful spending",NA,"303",NA
"and boost jobs in service delivery to ensure Australians are able to access high quality services when and where they need them.",NA,"303",NA
"Bargaining and industrial relations",NA,"H",NA
"Our approach to fair and productive workplace relations is underpinned by Labor’s commitment to the rights of workers to union representation",NA,"701",NA
"and the right to organise and bargain collectively.",NA,"701",NA
"Labor supports the important role that union delegates play in representing employees at a local level.",NA,"701",NA
"Current Government policies such as the no enhancements rule, along with the inflexible wage cap and pegging policies deny APS workers their right to seek improvements for improved performance and outcomes.",NA,"701",NA
"In fact, these policies risk APS employees going backwards.",NA,"701",NA
"Labor will take a different approach.",NA,"701",NA
"Labor believes in real wage increases underpinned by productivity growth and delivered through fair and genuine negotiations between employees, their representatives, and employers.",NA,"405",NA
"Labor will work to reduce the fragmentation of APS pay and conditions",NA,"701",NA
"and address, over time, the inequalities resulting from the Morrison Government's failed industrial policies.",NA,"701",NA
"Labor understands the benefits that would result from genuine service wide negotiations on pay and common conditions with agency specific conditions negotiated at the agency level.",NA,"701",NA
"Labor will engage in fair and genuine negotiations with APS employees and their representatives including on the capacity to negotiate back pay arrangements or date of effect pay rises consistent with other industries and public sector organisations.",NA,"701",NA
"Job Security",NA,"H",NA
"Labor will also target the growing scourge of insecure work in the APS by identifying where work can be done more efficiently and effectively by public servants in direct, permanent jobs.",NA,"704",NA
"Labor will stop the excessive reliance and waste of public funds on contractors, consultants and labour hire companies for work that can be done more effectively by public servants.",NA,"303",NA
"This will increase the number of direct permanent jobs in the APS.",NA,"303",NA
"Labor will abolish the arbitrary average staffing level (ASL) cap which has caused so much damage to specific agencies across the APS.",NA,"303",NA
"Labor will conduct an audit of employment within the APS, and as a model employer, take steps to create more secure employment where temporary forms of work are being used inappropriately.",NA,"303",NA
"This will include converting labour hire, casual or contract roles into ongoing APS jobs.",NA,"303",NA
"Further announcements about Labor’s policies to rebuild the capacity and capability of the APS, including where the additional permanent jobs will be made in the lead up to the Federal Election.",NA,"303",NA
"Labor's Plan to Address the Veterans Crisis",NA,"H",NA
"Australians owe a debt of gratitudee to our ADF personnel and veterans, and we have a solemn duty to look after them.",NA,"104",NA
"An Albanese Labor Government will deliver a package of practical support measures to improve the welfare of veterans and their families.",NA,"104",NA
"Cutting Waiting Times by Boosting Department of Veterans’ Affairs Staffing",NA,"H",NA
"Labor will cut waiting times and the backlog of compensation claims by funding 500 staff at the Department of Veterans’ Affairs (DVA) to speed up claims processing.",NA,"504",NA
"We will abolish the departmental staffing cap, which has stopped DVA from hiring more well-trained permanent staff to process claims faster.",NA,"303",NA
"Delivering Veteran Hubs",NA,"H",NA
"Labor will roll out a network of 10 veteran hubs across Australia in areas with significant defence and veteran communities.",NA,"104",NA
"The hubs will act as one-stop shops for local veteran services, including health and mental health services, wellbeing support, advocacy, employment and housing advice, and social connection.",NA,"104",NA
"Boosting Defence home ownership",NA,"H",NA
"Labor will boost home ownership for defence personnel and veterans by expanding the eligibility criteria for the Defence Home Ownership Assistance Scheme (DHOAS).",NA,"104",NA
"This will improve access to home ownership for defence personnel earlier in their Defence careers and allow veterans to access the scheme any time after they have completed their service.",NA,"104",NA
"Increasing the Totally and Permanently Incapacitated (TPI) Veterans Pension Labor will introduce a $1,000 permanent increase in the annual rate of the TPI Payment for eligible disabled veterans.",NA,"104",NA
"This will help address the decline in the relative value of the payment over time and help TPI pensioners with cost of living pressures.",NA,"104",NA
"Veteran Employment Program",NA,"H",NA
"Labor will deliver a comprehensive veteran employment program to provide greater support to defence personnel as they transition to civilian life.",NA,"104",NA
"We will help veterans into good quality jobs by doing more to boost recognition of their skills and experience,",NA,"104",NA
"and provide support for further education and training for veterans wanting to move into the civilian workforce.",NA,"104",NA
"Defence and Veteran Family Engagement and Support Strategy",NA,"H",NA
"We will deliver a defence and veteran family engagement and support strategy to provide greater support to our military families.",NA,"104",NA
"Veteran Homelessness Plan",NA,"H",NA
"More emergency housing for veterans experiencing homelessness through Labor’s Housing Australia Future Fund.",NA,"504",NA
"Disaster Relief Australia",NA,"H",NA
"Additional support for veteran-led disaster response organisation Disaster Relief Australia, almost doubling its ranks of veteran volunteers to 13,600.",NA,"104",NA
"Why do we need this?",NA,"H",NA
"Many struggling veterans are waiting years for their compensation claims to be processed by a chronically under-staffed DVA, and there is a huge backlog of more than 60,000 claims.",NA,"104",NA
"The Secretary of DVA has admitted that long wait times and DVA’s excessive reliance on poorly trained labour hire workers may have contributed to veteran suicides.",NA,"104",NA
"The Minister for Veterans’ Affairs has called the backlog of claims a “national disgrace” and even threatened to resign over the issue before the Prime Minister even took any notice.",NA,"104",NA
"Day after day, the Royal Commission into Defence and Veteran Suicide is hearing the devastating impact this failure is having on veterans and their families.",NA,"104",NA
"Many veterans want to access services close to home, while ex-service organisations want to deliver co-ordinated support and services to fellow veterans and their loved ones locally.",NA,"104",NA
"Veteran hubs provide a space for a number of veterans’ services and advocacy organisations to co-exist and provide holistic wrap-around support to current and ex-serving personnel and their families.",NA,"104",NA
"Housing entitlements are a key recruitment and retention tool, however housing affordability is one of the biggest issues facing Australia, and it is harder to buy a house today than ever before.",NA,"104",NA
"Before the 2019 election, Scott Morrison raised expectations he would increase the TPI Payment by committing to a review of the pension and telling the TPI Federation they had a “compelling case.”",NA,"104",NA
"However after the election the TPI review failed to recommend an increase, which left many TPI veterans disgusted.",NA,"104",NA
"In response, Labor initiated a Senate Foreign Affairs, Defence and Trade References Committee inquiry into the TPI Payment last year, which unanimously recommended a “modest increase” in the payment.",NA,"104",NA
"However, the Government ignored the recommendation.",NA,"104",NA
"Many veterans struggle to find work when they transition to civilian life, which can lead to other problems, such as mental illness, homelessness, incarceration and suicide.",NA,"504",NA
"Anecdotally, veterans say employers often have misconceptions about employing ex-service personnel and they can experience discrimination in the job market.",NA,"104",NA
"Families play a pivotal role in supporting our current serving ADF personnel and veterans.",NA,"104",NA
"We know the nature of military life is unique and families can also be deeply affected by military service, yet they do not always have a voice and a seat at the table when it comes to the support they need.",NA,"104",NA
"The September 2021 Interim National Commissioner for Defence and Veteran Suicide Prevention’s report on past defence and veteran suicides also recommended more support for defence families.",NA,"504",NA
"One in 10 people sleeping rough in NSW is a veteran.",NA,"504",NA
"Around 5,800 ex-servicemen and women have been homeless in a 12-month period, far more than previously estimated.",NA,"504",NA
"RSL Queensland has seen a 26 per cent increase in demand for their veteran homelessness program year on year and RSL NSW has also reported a 25 per cent increase in the number of veterans seeking housing support.",NA,"504",NA
"Carry On Victoria, which provides crisis accommodation for veterans sleeping rough, estimates 7,500 veterans are homeless in Victoria.",NA,"504",NA
"The details",NA,"H",NA
"Cutting Waiting Times by Boosting Department of Veterans’ Affairs Staffing",NA,"H",NA
"An Albanese Labor Government will cut waiting times and the backlog of compensation claims by rebuilding DVA, investing in 500 staff at a cost of $226.3 million to speed up claims processing times in the department.",NA,"504",NA
"Labor will also abolish the arbitrary public service staffing cap, which will allow DVA to hire more well-trained permanent workers to process claims faster.",NA,"303",NA
"Veteran Hubs",NA,"H",NA
"Labor will invest $42.9 million to develop 10 veteran hubs across Australia in South West Perth, Northern Adelaide, the North Brisbane-Moreton Bay region, Ipswich, Queanbeyan, the Hawkesbury region, the Hunter, the Tweed and North Coast region, Surf Coast and Geelong region, and Tasmania.",NA,"104",NA
"Delivery of these hubs would commence as soon as possible after the election for completion by 2024-25.",NA,"104",NA
"The hubs will be delivered in consultation with local veteran communities and in partnership with State Governments and community and ex-service organisations to provide veterans with access to local services and support for veterans’ transition to civilian life.",NA,"104",NA
"Boosting Defence Home Ownership",NA,"H",NA
"The Defence Home Ownership Assistance Scheme provides eligible defence personnel and veterans with a monthly subsidy on mortgage interest payments and is an important housing benefit provided to assist current and former ADF members purchase their own home.",NA,"104",NA
"Labor will commit $60.1 million to relax the eligibility criteria for DHOAS by reducing or removing minimum service requirements for each subsidy tier from 1 January 2023.",NA,"104",NA
"ADF personnel and veterans buying a house in a regional centre like Townsville or Darwin will also be able to take advantage of Labor’s Regional First Home Buyer Support Scheme, which will save buyers up to $32,000 in mortgage insurance and allow them to secure a home with a deposit as low as 5 per cent.",NA,"104",NA
"Increasing the Totally and Permanently Incapacitated (TPI) Veterans Pension",NA,"H",NA
"An Albanese Labor Government will introduce a $1,000 permanent increase in the annual rate of the TPI Payment for Australia’s 27,000 TPI veterans from 1 January 2023.",NA,"504",NA
"A one-off increase of $1,000 in the annual rate is equivalent to an increase of $38.46 per fortnight, so the TPI Payment would increase from $39,488.80 per year to $40,488.80 per year, or from $1,518.80 to $1,557.26 per fortnight if introduced now (it will apply to the new payment rates following the next indexation adjustment in September).",NA,"504",NA
"This will cost $97.8 million.",NA,"504",NA
"Veteran Employment Program",NA,"H",NA
"An Albanese Labor Government will commit $24 million over four years to ensure veterans’ skills and experience are valued and appreciated by the wider community.",NA,"104",NA
"This will be achieved through initiatives to raise awareness of the benefits of employing veterans,",NA,"104",NA
"helping businesses to train veterans,",NA,"104",NA
"supporting veterans’ education and training,",NA,"104",NA
"translating the experience of veterans,",NA,"104",NA
"and promoting veteran businesses.",NA,"104",NA
"Defence and Veteran Family Engagement and Support Strategy",NA,"H",NA
"An Albanese Labor Government will develop a national family engagement and support strategy, which will provide a blueprint for engagement by Defence and the Department of Veterans’ Affairs (DVA) with military families and identify improvements to family support.",NA,"504",NA
"This policy will complement the comprehensive Family Support Package legislation that Labor supported but the Government failed to pass during this Parliamentary term.",NA,"104",NA
"The cost of this policy would be absorbed by Defence and DVA.",NA,"104",NA
"Veteran Homelessness Plan",NA,"H",NA
"Labor will invest $30 million over five years to build housing and fund specialist services for veterans who are experiencing homelessness or are at-risk of homelessness.",NA,"504",NA
"This will be part of a $10 billion off-budget Housing Australia Future Fund an Albanese Labor Government will create to build social and affordable housing now and into the future.",NA,"504",NA
"Disaster Relief Australia",NA,"H",NA
"Disaster Relief Australia (DRA) runs the National Veteran Volunteer Service – a veteran-led and delivered service responding to natural disasters in affected communities, easing pressure on deployments of the ADF,",NA,"104",NA
"and providing a continuum of service, fellowship, and support for veterans.",NA,"104",NA
"Labor will provide DRA with $38.1 million over three years.",NA,"104",NA
"This will allow DRA to add another 5,200 volunteer veterans to its ranks (a total of 6,700 veteran volunteers able to provide over 13,600 volunteer days per annum).",NA,"104",NA
"Labor's New Youth Engagement Model",NA,"H",NA
"An Albanese Labor Government will provide young Australians with strong and formalised engagement in government and policy making.",NA,"202.1",NA
"Under the Morrison Government, young people have been denied the opportunity to be part of forming the policies and making the decisions that impact their lives and futures.",NA,"202.1",NA
"As a result, younger people now face a future of high underemployment, depleted retirement savings, significant barriers to education and training, and a rent and housing affordability crisis.",NA,"706",NA
"Since 2013 when the Abbott Government abolished the Youth Advisory Council and the Office for Youth, both introduced by the previous Labor Government, there has been no framework for direct engagement between young Australians and the Federal Government.",NA,"202.1",NA
"Unlike the government, Labor is already consulting with and listening to young people, in particular through our online national youth survey.",NA,"202.1",NA
"More than 50 per cent of the young people who completed Labor’s survey said the biggest barrier to being part of decision making in politics was feeling they won’t be taken seriously or listened to at all.",NA,"202.1",NA
"By failing to engage with young people on the issues and policies designed to help them, the government’s programs specifically for young people have continually and spectacularly failed - including JobMaker, the Youth PaTH program, and the Youth Taskforce.",NA,"202.1",NA
"It is clear there is a two-way benefit to involving young Australians in policy making - young people need and deserve a say on the issues that impact them,",NA,"202.1",NA
"and government needs the input of young people to develop successful youth policies.",NA,"202.1",NA
"That is why an Albanese Labor Government will introduce a new youth engagement model, to provide a voice and structure for younger Australians to directly engage with government and contribute to policy development.",NA,"202.1",NA
"If elected, an Albanese Labor Government will: Establish a framework to directly and formally engage with young Australians on an ongoing basis.",NA,"202.1",NA
"Establish an Office for Youth so that, rather than youth engagement being an afterthought or duplicating functions across departments, there is a dedicated unit within government to feed in the contribution from young people and advocates, improve and harmonise policy across government, and ensure government is communicating effectively with young people.",NA,"202.1",NA
"Commit to a Minister for Youth to improve and facilitate a holistic response across portfolios on issues affecting young Australians.",NA,"202.1",NA
"The new framework will involve a number of strategies to provide a channel for direct communication between young Australians and the Federal Government.",NA,"202.1",NA
"The framework will be driven by a steering committee of up to 15 young people, under the direction of the Minister for Youth and Office for Youth.",NA,"202.1",NA
"However engagement will go beyond the committee, by incorporating local forums, workshops, and town halls for young Australians to directly engage in debate and offer their perspectives and ideas.",NA,"202.1",NA
"The new model will also aim to conduct annual youth summits to encourage young Australians across the country to participate in debating and shaping government policy.",NA,"202.1",NA
"Younger Australians have suffered a disproportionate impact from COVID-19 on their employment prospects, financial security, and social wellbeing.",NA,"706",NA
"Yet the Coalition Government continues to ignore the voices of young Australians and leave them out of the decisions that disproportionately affect their future.",NA,"202.1",NA
"Labor is committed to genuine, ongoing and two-way engagement with young Australians, and ensuring they have a voice in an Albanese Labor Government.",NA,"202.1",NA
"Labor’s Plan to Build a Stronger Pacific Family",NA,"H",NA
"Labor will strengthen Australia’s Pacific partnerships by delivering a comprehensive package of new programs to secure our region and build a stronger Pacific family.",NA,"101",NA
"Labor will combine enhanced diplomatic capability, defence and security cooperation with effective climate leadership, vital development assistance and boosted Australian media outreach and increased people to people links to strengthen our Pacific partnerships.",NA,"101",NA
"Scott Morrison has dropped the ball in the Pacific, and as a result Australia is less secure.",NA,"104",NA
"Labor’s plan will restore Australia’s place as first partner of choice for our Pacific family.",NA,"101",NA
"Why do we need this?",NA,"H",NA
"Stronger relationships with Pacific countries are essential for Australia’s national security",NA,"104",NA
"and foreign policy interests.",NA,"107",NA
"Labor has long advocated deeper engagement with Pacific countries to meet our shared challenges and build our region’s resilience to threats.",NA,"101",NA
"After years of neglect, the Liberal Government announced a Pacific Step Up in 2016.",NA,"101",NA
"But the so-called Step Up has been compromised by Scott Morrison’s inaction on climate change, cuts to development assistance, poor management of Pacific labour mobility programs and disrespect of Pacific partners, which has eroded trust in Australia across the region.",NA,"101",NA
"The Morrison Government underinvested in core elements of our national power and left vacuums for others to fill.",NA,"104",NA
"His government has slashed Australia’s official development assistance budget by $11.8 billion,",NA,"107",NA
"shut down the Australia Network,",NA,"107",NA
"and forced the cessation of ABC shortwave radio transmission in the Pacific which according to reports have been taken over by Chinese state-owned radio providers.",NA,"107",NA
"He discontinued the Soft Power Review commissioned by Julie Bishop.",NA,"101",NA
"Labor understands the security and development challenges our Pacific family faces and we will commit the leadership and resources to address them together, and with likeminded partners, to build a stronger Pacific family.",NA,"101",NA
"Detailed Policies",NA,"H",NA
"Australia Pacific Defence School",NA,"H",NA
"Labor will establish a new Australia Pacific Defence School to provide training programs for members of Pacific Island country defence and security forces.",NA,"104",NA
"The new School would expand and bring greater coordination to existing Australian Defence Force (ADF) Pacific training activities.",NA,"104",NA
"The School would build on existing Australian Defence Force programs including the Defence Cooperation Program, Pacific Support Team, Pacific Mobile Training Teams and Defence International Training School.",NA,"104",NA
"Participants would include members of the PNG Defence Force, the Republic of Fiji Military Forces, Tonga’s Armed Forces, the Timor-Leste Defence Force, the Vanuatu Mobile Force and the Royal Solomon Islands Police.",NA,"104",NA
"It will be funded through existing Defence resources.",NA,"104",NA
"Boosting Support for Pacific Maritime Security",NA,"H",NA
"Labor will step up Australia’s support for aerial surveillance activities as part of the Pacific Maritime Security Program (PMSP) by increasing funding by $12 million a year from 2024-25.",NA,"104",NA
"These operations help the Pacific Islands Forum Fisheries Agency in tackling illegal, unreported and unregulated (IUU) fishing in the exclusive economic zones of 15 Pacific Island countries.",NA,"104",NA
"IUU fishing in Pacific tuna fisheries is estimated to be worth $US616 million a year, costing Pacific Island governments more than $US150 million a year in lost access and licensing fees.",NA,"104",NA
"The cost of this measure will be met from existing Defence resources.",NA,"104",NA
"Boosting Australian development assistance to the Pacific",NA,"H",NA
"Labor will increase Australian Official Development Assistance to Pacific countries by $525 million over the four years from 2022-23 to 2025-26.",NA,"107",NA
"The new funding will support Australian bilateral and regional aid and development projects in Pacific countries and Timor-Leste.",NA,"107",NA
"It will be used both to expand existing projects and to develop new projects.",NA,"107",NA
"Specific aid projects will be developed, designed and implemented in consultation and partnership with Pacific governments, civil society and communities.",NA,"107",NA
"Pacific aid projects will support economic growth, health, education, water, sanitation and hygiene needs, climate change adaptation and resilience, gender equality and support for people with disability.",NA,"107",NA
"Pacific Climate Infrastructure Financing Partnership",NA,"H",NA
"Pacific Island countries are especially vulnerable to impacts of climate change including rising sea levels, salt-water incursion and extreme weather events.",NA,"501",NA
"In coming years, many of these countries will need to build new infrastructure that is more resilient to these climate impacts",NA,"107",NA
"and to move to cleaner energy sources.",NA,"416.2",NA
"Labor will create a Pacific Climate Infrastructure Financing Partnership to support climate-related infrastructure and energy projects in Pacific countries and Timor-Leste.",NA,"101",NA
"The Partnership will be complemented by Labor’s bid to co-host a future UN Conference of the Parties with Pacific Island countries, demonstrating to our region and to the world that Australia under Labor is committed to rebuilding our climate leadership.",NA,"101",NA
"Indo-Pacific Broadcasting Strategy",NA,"H",NA
"Labor will deliver an Indo-Pacific Broadcasting Strategy that includes increased funding to the ABC as our international broadcaster to boost Australian content",NA,"107",NA
"and to project Australian identity, values, and interests to the Indo-Pacific region.",NA,"601.1",NA
"The strategy will be delivered by the ABC and PacificAus TV, in consultation with the Department of Foreign Affairs and Trade.",NA,"107",NA
"It will increase funding to the ABC’s international program by $8 million a year over the four years from 2022-23 to 2025-26 to expand ABC regional transmission and content production.",NA,"107",NA
"It will focus on building audience engagement in the Pacific and Southeast Asia,",NA,"107",NA
"as well as charting new ventures in South Asian markets and,",NA,"107",NA
"in partnership with DFAT, enable the ABC to expand media capacity training for partners in the Pacific.",NA,"107",NA
"Bipartisan Parliamentary Pacific Visits",NA,"H",NA
"Labor will reinstate regular bipartisan Parliamentary Pacific visits to demonstrate to our Pacific family that stronger Pacific partnerships are in Australia’s national interest.",NA,"101",NA
"Bipartisan visits were undertaken by the Turnbull Government and former Foreign Minister Bishop, but have not been continued by the Morrison Government.",NA,"101",NA
"Reforming the Pacific Australia Labour Mobility Seasonal Worker Program (PALM–SWP)",NA,"H",NA
"The Pacific Australia Labour Mobility Seasonal Worker Program (PALM–SWP) allows Pacific nationals to work in Australia for up to nine months in the agriculture sector where farmers cannot secure local labour.",NA,"703.1",NA
"Labor will make PALM–SWP more attractive to Australian farmers and Pacific workers.",NA,"602.2",NA
"We will also tackle the exploitation and mistreatment of temporary migrant workers which has been undermining the reputation of Australia’s Pacific labour mobility programs in Pacific countries.",NA,"701",NA
"We will move to have the Australian Government meet SWP workers’ international and domestic travel costs upfront (less $300 to be met by approved employers), with costs recovered from workers through the tax system.",NA,"703.1",NA
"The new arrangement will mean farmers will no longer face upfront costs any higher than $300 for recruiting Pacific workers.",NA,"703.1",NA
"Workers will be no worse off given they already repay travel costs through pay deductions.",NA,"701",NA
"The Government will recover the travel costs from workers either through an increase in the withholding tax rate or a deduction from their departing Australia superannuation payment.",NA,"414",NA
"This measure will be budget neutral and will commence from January 2023.",NA,"414",NA
"Labor will also improve workplace standards for PALM–SWP visa holders by increasing workplace compliance activities",NA,"701",NA
"and implementing the recommendations of the Migrant Worker Taskforce.",NA,"701",NA
"Expanding the Pacific Australia Labour Mobility Scheme (PALM-PLS)",NA,"H",NA
"The Pacific Australia Labour Mobility Pacific Labour Scheme program (PALM–PLS) allows Pacific nationals to work in Australia for between one and four years in rural and regional Australia.",NA,"602.2",NA
"At present, PALM–PLS workers are not allowed to bring family members to Australia.",NA,"602.2",NA
"Labor will allow primary visa holders in the PALM–PLS to bring their partners and children to Australia.",NA,"602.2",NA
"This will boost participation in PALM–PLS, increasing its benefits to Pacific nations and Australian employers.",NA,"602.2",NA
"The changes would apply to PALM–PLS workers but not to PALM–SWP workers, reflecting the longer stays of PLS workers in Australia.",NA,"602.2",NA
"The policy would commence in January 2023.",NA,"602.2",NA
"It would have a small positive impact on the budget’s underlying cash balance due to additional tax receipts from PALM–PLS family members working in Australia.",NA,"602.2",NA
"Pacific Australia Labour Mobility – Agriculture Stream",NA,"H",NA
"We will relocate the proposed Agriculture Visa to sit as a third visa stream under the PALM.",NA,"703.1",NA
"This will create a robust and sustainable four-year visa, with portability, strong oversight mechanisms, protections and rights for workers.",NA,"701",NA
"These protections will be consistent with the protections under the PALM-PLS and PALM-SWP.",NA,"701",NA
"This will complement the PALM-SWP by providing a visa allowing Pacific workers to return to Australia each harvest season for up to four years.",NA,"703.1",NA
"Boosting Pacific permanent migration",NA,"H",NA
"Labor will boost permanent migration from Pacific countries to Australia by creating a new Pacific Engagement Visa for nationals of Pacific Island countries and Timor-Leste.",NA,"602.2",NA
"Up to 3,000 visas would be allocated annually by a ballot or lottery process modelled on the New Zealand Pacific Access Resident Category visa.",NA,"602.2",NA
"Places would be allocated from within Australia’s overall permanent migration program.",NA,"602.2",NA
"While detailed design still needs to be done, we envisage applicants being aged between 18 and 45 years, them or their partners being required to have a job offer in Australia, as well as some English.",NA,"602.2",NA
"There would be country-specific quotas within an overall quota of up to 3,000 places a year, and applications will be open to Pacific nationals in their home countries or who are in Australia on a valid temporary visa.",NA,"602.2",NA
"The program will commence in July 2023.",NA,"602.2",NA
"It will have no budget impact as the new migration places will come from within the existing migration program.",NA,"602.2",NA
"Fixing the NBN",NA,"H",NA
"Labor Will Boost Fibre and Fast-track NBN Repair 1.5 million homes and businesses to gain access to NBN fibre under Labor",NA,"411",NA
"An Albanese Labor Government will secure more Australian families and businesses quality, high speed internet by expanding full-fibre NBN access to 1.5 million premises.",NA,"411",NA
"Under Labor, 90 per cent of Australians in the fixed line footprint — over 10 million premises — will have access to world-class gigabit speeds by 2025.",NA,"411",NA
"Labor will also keep the NBN in public hands, keeping internet costs for families affordable while ensuring improvements to the network.",NA,"411",NA
"Reliable, quality, high speed internet is not a luxury or a nice-to-have.",NA,"411",NA
"It is essential 21st century infrastructure.",NA,"411",NA
"Labor’s expansion will particularly benefit regional Australia, which has been left behind by the Morrison-Joyce Government, by providing up to 660,000 additional homes and business in our regions with access to optical fibre.",NA,"411",NA
"Families need reliable, fast connections for school and work, small businesses and entrepreneurs need it to stay competitive, regional communities need it for all those reasons, and as a matter of safety.",NA,"411",NA
"Our plan will give Australians who now rely on copper wire connections the choice of having fibre connected directly into their homes if they want a faster NBN speed than their copper can deliver.",NA,"411",NA
"In additional to powering the digital economy,",NA,"410",NA
"our plan will create 12,000 jobs for construction workers, engineers and project managers in our regions and in our suburbs.",NA,"701",NA
"For nearly a decade, the Liberal and Nationals’ oversight of the NBN has been a masterclass in technological incompetence and mismanagement causing Australia to trail behind other developed countries, slipping to 59th in the world on average broadband speeds.",NA,"411",NA
"The Abbott-Turnbull-Morrison management of the NBN has been a drag on our economy.",NA,"410",NA
"It has undermined the competitiveness of small businesses",NA,"403",NA
"and left our health care and education sectors reliant on patchy, outdated technology.",NA,"411",NA
"The LNP’s decision to abandon the original vision of the NBN and instead rollout of second-rate technology has suffered multiple cost blowouts and delays and, as it stands, is $28 billion over budget.",NA,"411",NA
"Labor believes that the next decade should be one where Australia makes thing here again.",NA,"402",NA
"A key element of our Future Made in Australia plan is a reliable, high speed NBN that will allow Australia to seize on the economic opportunities before us.",NA,"411",NA
"Australians can and should expect to have access to world-leading internet speeds to keep us connected to each other and to the world.",NA,"411",NA
"But Australians cannot trust Scott Morrison to deliver that future.",NA,"411",NA
"They need an Albanese Labor Government with the plans and foresight to make that promise a reality.",NA,"411",NA
